stock,animal_name,animal_id,batch,birth date,sex,genotype,sex gen,date_of_experiment,experimenter,age weeks,parameter,data
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-04-25,nan,32,Weight,33.99
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-05-11,nan,34,Weight,34.28
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-05-18,nan,35,Weight,34.62
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-05-30,nan,36,Weight,34.8
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-06-14,nan,39,Weight,34.88
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-06-29,nan,42,Weight,34.77
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-07-13,nan,43,Weight,35.28
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-07-26,nan,46,Weight,34.6
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-08-10,nan,47,Weight,35.16
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-08-16,nan,48,Weight,34.97
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-08-30,nan,50,Weight,35.45
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-09-08,nan,52,Weight,34.97
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-09-13,nan,52,Weight,35.4
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-09-29,nan,55,Weight,35.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-10-05,nan,55,Weight,35.67
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-10-12,nan,56,Weight,35.75
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-10-27,nan,58,Weight,34.18
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-11-04,nan,60,Weight,36.44
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-11-16,nan,61,Weight,35.6
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-12-01,nan,64,Weight,36.18
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-12-22,nan,66,Weight,37.14
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-12-30,nan,68,Weight,37.12
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2023-01-05,nan,69,Weight,37.45
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2023-01-13,nan,70,Weight,37.81
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-01-14,nan,18,Weight,32.26
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.3k,7389254,C9ORF-Behav-1,2021-09-09,Male,,,2022-12-08,nan,65,Weight,36.84
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-10-06,nan,4,Weight,11.84
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-10-11,nan,4,Weight,17.08
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-01,nan,8,Weight,24.42
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-09,nan,8,Weight,25.61
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-15,nan,9,Weight,27.02
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-23,nan,10,Weight,28.53
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-12-31,nan,16,Weight,30.76
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-01-28,nan,20,Weight,31.39
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-02-18,nan,22,Weight,31.74
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-02-25,nan,23,Weight,32.4
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-03-22,nan,27,Weight,33.29
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-03-29,nan,28,Weight,33.5
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-04-06,nan,28,Weight,32.86
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-04-12,nan,30,Weight,33.75
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-04-19,nan,31,Weight,33.33
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-04-25,nan,32,Weight,34.16
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-05-11,nan,34,Weight,33.61
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-05-18,nan,35,Weight,32.43
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-05-30,nan,36,Weight,34.99
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-06-14,nan,39,Weight,33.18
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-06-29,nan,42,Weight,34.28
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-07-13,nan,43,Weight,34.1
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-07-26,nan,46,Weight,35.17
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-08-10,nan,47,Weight,35.51
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-08-16,nan,48,Weight,35.54
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-08-30,nan,50,Weight,36.02
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-09-13,nan,52,Weight,36.2
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-10-05,nan,55,Weight,38.34
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-10-12,nan,56,Weight,37.74
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-10-27,nan,58,Weight,37.05
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-11-04,nan,58,Weight,37.58
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-11-16,nan,61,Weight,36.61
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-12-08,nan,64,Weight,37.82
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-12-22,nan,66,Weight,38.4
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-12-30,nan,66,Weight,37.95
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2023-01-05,nan,68,Weight,37.84
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2023-01-13,nan,69,Weight,38.31
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-12-10,nan,12,Weight,29.71
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2021-12-23,nan,14,Weight,30.64
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-01-14,nan,17,Weight,31.39
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-02-10,nan,21,Weight,32.56
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-03-17,nan,26,Weight,32.35
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-09-08,nan,51,Weight,36.05
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-09-29,nan,54,Weight,38.11
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/1.4e,7389261,C9ORF-Behav-1,2021-09-11,Male,,,2022-12-01,nan,62,Weight,37.68
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-10-06,nan,4,Weight,11.97
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-10-11,nan,4,Weight,16.21
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-01,nan,8,Weight,19.59
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-09,nan,8,Weight,20.28
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-15,nan,9,Weight,20.71
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-23,nan,10,Weight,21.93
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-12-10,nan,13,Weight,22.42
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-12-31,nan,16,Weight,24.88
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-01-28,nan,20,Weight,24.5
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-02-18,nan,23,Weight,26.1
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-02-25,nan,24,Weight,25.54
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-03-22,nan,27,Weight,28.41
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-03-29,nan,28,Weight,29.73
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-06,nan,28,Weight,28.96
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-12,nan,30,Weight,29.69
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-19,nan,31,Weight,30.09
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-25,nan,32,Weight,30.27
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-11,nan,34,Weight,30.34
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-18,nan,35,Weight,31.03
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-30,nan,36,Weight,31.2
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-06-14,nan,39,Weight,30.99
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-06-29,nan,42,Weight,32.69
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-07-13,nan,43,Weight,33.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-07-26,nan,46,Weight,35.17
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-10,nan,47,Weight,35.94
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-16,nan,48,Weight,36.29
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-30,nan,50,Weight,37.06
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-09-13,nan,52,Weight,37.1
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-05,nan,55,Weight,38.88
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-12,nan,56,Weight,39.25
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-27,nan,58,Weight,39.47
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-11-04,nan,60,Weight,38.17
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-11-16,nan,61,Weight,38.5
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-07,nan,64,Weight,39.63
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-22,nan,66,Weight,39.43
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-30,nan,68,Weight,39.49
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2023-01-05,nan,68,Weight,40.38
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2023-01-13,nan,70,Weight,40.05
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2021-12-23,nan,14,Weight,23.77
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-02-10,nan,21,Weight,25.88
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-03-17,nan,26,Weight,27.88
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-09-08,nan,51,Weight,36.96
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-09-29,nan,54,Weight,38.91
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2c,7396552,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-01,nan,62,Weight,39.14
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-10-06,nan,4,Weight,11.67
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-10-11,nan,4,Weight,16.03
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-01,nan,8,Weight,18.35
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-09,nan,8,Weight,20.23
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-15,nan,9,Weight,20.2
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-11-23,nan,10,Weight,22.15
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-12-10,nan,13,Weight,22.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2021-12-31,nan,16,Weight,23.96
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-01-28,nan,20,Weight,25.46
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-02-18,nan,23,Weight,24.06
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-02-25,nan,24,Weight,24.48
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-03-22,nan,27,Weight,25.14
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-03-29,nan,28,Weight,26.1
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-06,nan,28,Weight,25.79
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-12,nan,30,Weight,27.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-19,nan,31,Weight,25.6
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-04-25,nan,32,Weight,26.29
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-11,nan,34,Weight,26.58
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-18,nan,35,Weight,27.33
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-05-30,nan,36,Weight,26.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-06-14,nan,39,Weight,28.98
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-06-29,nan,42,Weight,28.22
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-07-13,nan,43,Weight,28.89
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-07-26,nan,46,Weight,30.15
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-10,nan,47,Weight,30.54
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-16,nan,48,Weight,30.14
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-08-30,nan,50,Weight,31.72
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-09-13,nan,52,Weight,32.65
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-05,nan,55,Weight,33.37
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-12,nan,56,Weight,33.56
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-10-27,nan,58,Weight,34.11
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-11-04,nan,60,Weight,34.01
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-11-16,nan,61,Weight,33.78
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-07,nan,64,Weight,34.71
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-22,nan,66,Weight,35.52
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2022-12-30,nan,68,Weight,35.44
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2023-01-05,nan,68,Weight,36.28
C9ORF72-GR400-MAT-B6J,C9ORF72-GR400-MAT-B6J/2.2d,7396553,C9ORF-Behav-1,2021-09-10,Female,,,2023-01-13,nan,70,Weight,36.26
